player_id,player_name,midfielder_type,match_id,team_id,team_name,season,computed_at,bypasses_per_match,possessions_involved,possession_time_seconds,tempo_index,turnovers,passes_attempted,pass_completion_rate,progressive_passes,final_third_entries_by_pass,key_passes,under_pressure_pass_share,carries_attempted,progressive_carries,carry_distance_total,successful_dribbles,carries_leading_to_shot,carries_leading_to_key_pass,final_third_carries,penalty_area_carries,pressured_carry_success_rate,pressures_applied,ball_recoveries,interceptions,tackles_won,press_to_interception_chain,counterpress_actions,pressure_to_self_recovery,blocked_passes,blocked_shots,clearance_followed_by_recovery,pressures_to_turnover_rate,average_position_x,average_position_y,width_variance,zone_entries,pressured_touches,pressured_touch_retention_rate,third_man_runs,wall_pass_events,shot_creating_actions,expected_threat_added,fouls_committed,fouls_suffered,tactical_fouls,advantage_fouls_won,set_piece_involvements,corner_delivery_accuracy,set_piece_duels_won,defensive_set_piece_clearances,line_breaking_receipts,zone14_touches,penalty_area_deliveries,switches_completed,cross_accuracy,aerial_duels_contested,aerial_duel_win_rate,fifty_fiftys_won,sliding_tackles,sliding_tackle_success_rate,ball_receipts_total,central_lane_receipts,one_touch_passes,weak_foot_pass_share,pressured_retention_rate,secondary_shot_assists,expected_assists,xg_chain
5506,Javier Alejandro Mascherano,0,267343,217,Barcelona,2014/2015,2025-12-13T18:47:06.693897,61,57.0,302.12,17.68,1.0,50.0,0.82,16.0,8.0,0.0,0.18,7.0,4.0,131.97,1.0,1.0,0.0,0.0,0.0,0.92,18.0,2.0,1.0,2.0,2.0,12.0,0.0,2.0,0.0,0.0,0.11,44.5,32.47,268.48,19.0,36.0,0.94,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,114.0,,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,0.0,0.0,4.0,0.5,45.0,3.0,6.0,0.07,0.94,1.0,,2.07
20131,Xavier Hernández Creus,1,267343,217,Barcelona,2014/2015,2025-12-13T18:47:07.371527,61,36.0,153.27,20.75,2.0,32.0,0.78,7.0,9.0,0.0,0.16,3.0,2.0,44.06,1.0,0.0,0.0,0.0,0.0,0.89,12.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.25,62.48,25.44,372.41,11.0,24.0,0.88,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,51.0,0.5,1.0,0.0,1.0,3.0,3.0,3.0,,0.0,0.0,0.0,3.0,0.33,30.0,5.0,11.0,0.03,0.88,2.0,,1.25
3958,Pedro Eliezer Rodríguez Ledesma,5,267400,217,Barcelona,2014/2015,2025-12-13T18:47:08.215811,33,55.0,357.02,21.68,3.0,62.0,0.82,9.0,32.0,3.0,0.02,24.0,14.0,377.61,3.0,2.0,2.0,20.0,7.0,0.87,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.32,19.92,311.2,4.0,26.0,0.88,16.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,103.0,1.0,0.0,0.0,0.0,5.0,12.0,2.0,0.17,0.0,0.0,0.0,1.0,,65.0,3.0,14.0,0.28,0.88,3.0,0.1,1.29
5470,Ivan Rakitić,1,267400,217,Barcelona,2014/2015,2025-12-13T18:47:09.015132,33,46.0,334.79,17.92,3.0,51.0,0.94,14.0,18.0,0.0,0.06,2.0,2.0,29.41,0.0,3.0,1.0,0.0,4.0,0.82,10.0,8.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.1,72.14,48.77,315.15,11.0,31.0,0.87,9.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,89.0,,0.0,2.0,8.0,18.0,2.0,2.0,,3.0,0.0,0.0,0.0,,54.0,2.0,11.0,0.04,0.87,2.0,,0.15
5503,Lionel Andrés Messi Cuccittini,4,267400,217,Barcelona,2014/2015,2025-12-13T18:47:09.816875,33,59.0,528.46,16.58,9.0,69.0,0.81,18.0,51.0,0.0,0.12,27.0,12.0,510.79,4.0,2.0,0.0,20.0,5.0,0.88,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,84.39,60.38,193.04,20.0,75.0,0.91,24.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,140.0,0.67,0.0,0.0,2.0,38.0,13.0,4.0,0.6,2.0,0.0,0.0,1.0,1.0,94.0,5.0,21.0,0.07,0.91,1.0,,1.42
6379,Sergi Roberto Carnicer,0,267400,217,Barcelona,2014/2015,2025-12-13T18:47:10.614694,33,59.0,304.13,23.28,0.0,61.0,0.97,12.0,18.0,0.0,0.03,6.0,3.0,103.95,0.0,0.0,0.0,0.0,1.0,1.0,18.0,6.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,1.0,0.17,63.88,45.75,187.94,59.0,25.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,104.0,,0.0,3.0,2.0,18.0,0.0,1.0,,2.0,0.0,0.0,4.0,0.25,53.0,19.0,16.0,0.13,1.0,0.0,,0.34
20131,Xavier Hernández Creus,1,267400,217,Barcelona,2014/2015,2025-12-13T18:47:11.414459,33,68.0,576.94,20.28,0.0,104.0,0.89,32.0,47.0,4.0,0.05,13.0,9.0,207.99,1.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.25,69.85,33.08,248.33,48.0,39.0,1.0,6.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,149.0,0.56,0.0,0.0,5.0,26.0,14.0,5.0,,0.0,0.0,0.0,2.0,,93.0,17.0,17.0,0.01,1.0,3.0,0.17,1.61
3958,Pedro Eliezer Rodríguez Ledesma,4,267499,217,Barcelona,2014/2015,2025-12-13T18:47:12.402786,65,20.0,98.03,17.75,1.0,14.0,0.93,1.0,4.0,0.0,0.14,3.0,0.0,34.8,2.0,0.0,0.0,2.0,1.0,0.71,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.56,20.7,290.64,10.0,15.0,0.73,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,44.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,21.0,4.0,2.0,,0.73,1.0,,0.89
5203,Sergio Busquets i Burgos,0,267499,217,Barcelona,2014/2015,2025-12-13T18:47:13.072077,65,41.0,125.06,21.59,0.0,27.0,0.81,11.0,3.0,0.0,0.11,1.0,0.0,10.18,0.0,0.0,0.0,0.0,1.0,1.0,20.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.15,51.48,34.74,213.15,37.0,18.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,56.0,,0.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,1.0,,21.0,12.0,2.0,0.08,1.0,1.0,,1.55
5470,Ivan Rakitić,1,267499,217,Barcelona,2014/2015,2025-12-13T18:47:13.742706,65,60.0,299.12,21.06,2.0,58.0,0.86,14.0,26.0,2.0,0.09,6.0,2.0,81.1,1.0,1.0,2.0,2.0,2.0,0.91,13.0,4.0,1.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.15,72.13,52.38,336.9,20.0,35.0,0.94,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,94.0,0.5,0.0,4.0,2.0,14.0,7.0,3.0,,3.0,0.0,0.0,3.0,0.67,56.0,6.0,15.0,0.11,0.94,3.0,0.13,1.98
6616,Munir El Haddadi Mohamed,5,267499,217,Barcelona,2014/2015,2025-12-13T18:47:14.415153,65,24.0,111.48,18.84,5.0,15.0,0.67,2.0,6.0,1.0,0.2,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.8,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.25,84.73,57.79,419.89,1.0,24.0,0.88,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,,0.0,1.0,1.0,3.0,4.0,0.0,0.33,0.0,0.0,0.0,0.0,,26.0,0.0,3.0,0.21,0.88,3.0,0.14,1.44
6998,Rafael Alcântara do Nascimento,1,267499,217,Barcelona,2014/2015,2025-12-13T18:47:15.087418,65,59.0,256.62,23.61,2.0,50.0,0.9,7.0,18.0,0.0,0.22,12.0,7.0,231.23,2.0,0.0,0.0,5.0,2.0,1.0,19.0,4.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.21,70.85,28.77,304.82,19.0,63.0,1.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,102.0,,0.0,2.0,3.0,16.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.5,51.0,2.0,11.0,0.14,1.0,0.0,,1.5
4320,Neymar da Silva Santos Junior,5,267561,217,Barcelona,2014/2015,2025-12-13T18:47:15.958409,57,63.0,230.41,17.45,9.0,29.0,0.83,8.0,17.0,1.0,,9.0,5.0,151.77,0.0,2.0,1.0,6.0,2.0,0.75,18.0,2.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.28,81.48,23.65,259.38,22.0,32.0,0.81,10.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,98.0,1.0,0.0,0.0,12.0,12.0,4.0,1.0,,3.0,0.0,0.0,3.0,0.67,57.0,8.0,14.0,0.19,0.81,1.0,0.13,0.32
5203,Sergio Busquets i Burgos,0,267561,217,Barcelona,2014/2015,2025-12-13T18:47:16.598921,57,70.0,221.91,29.2,0.0,61.0,0.92,14.0,11.0,2.0,0.1,2.0,0.0,26.78,0.0,2.0,3.0,0.0,0.0,1.0,27.0,3.0,1.0,2.0,1.0,13.0,0.0,2.0,1.0,0.0,0.22,56.95,48.93,298.32,48.0,27.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,109.0,,0.0,4.0,0.0,8.0,0.0,0.0,,1.0,0.0,0.0,3.0,0.67,42.0,12.0,13.0,0.16,1.0,0.0,0.09,0.92
5216,Andrés Iniesta Luján,1,267561,217,Barcelona,2014/2015,2025-12-13T18:47:17.240276,57,56.0,192.96,24.56,4.0,37.0,0.76,12.0,14.0,0.0,0.05,12.0,5.0,205.73,1.0,1.0,0.0,3.0,1.0,1.0,18.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.11,65.36,26.13,313.62,30.0,25.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,,0.0,0.0,8.0,9.0,2.0,0.0,,1.0,0.0,0.0,2.0,,44.0,9.0,11.0,0.11,1.0,1.0,,0.17
6616,Munir El Haddadi Mohamed,4,267561,217,Barcelona,2014/2015,2025-12-13T18:47:17.880312,57,49.0,123.72,26.19,3.0,28.0,0.86,5.0,6.0,1.0,0.11,7.0,3.0,160.16,1.0,2.0,1.0,5.0,2.0,0.9,10.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,69.48,62.95,236.0,1.0,28.0,0.93,8.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,44.0,,0.0,1.0,13.0,11.0,0.0,2.0,,4.0,0.0,0.0,0.0,,41.0,0.0,7.0,0.04,0.93,1.0,,0.42
20131,Xavier Hernández Creus,1,267561,217,Barcelona,2014/2015,2025-12-13T18:47:18.524622,57,69.0,270.75,24.38,0.0,63.0,0.86,15.0,31.0,6.0,0.05,6.0,2.0,130.82,0.0,4.0,3.0,3.0,1.0,1.0,20.0,5.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.05,69.98,49.6,328.87,40.0,18.0,1.0,6.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,112.0,0.75,0.0,1.0,7.0,24.0,14.0,2.0,,0.0,0.0,0.0,2.0,,58.0,13.0,13.0,0.07,1.0,2.0,0.59,1.4
4320,Neymar da Silva Santos Junior,5,267597,217,Barcelona,2014/2015,2025-12-13T18:47:19.365920,44,73.0,537.5,18.42,7.0,81.0,0.83,9.0,53.0,0.0,0.16,22.0,9.0,382.19,5.0,1.0,0.0,15.0,9.0,0.91,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,88.31,14.92,266.33,17.0,72.0,0.92,12.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,197.0,0.5,0.0,0.0,7.0,10.0,8.0,1.0,,1.0,0.0,0.0,0.0,,107.0,7.0,38.0,0.13,0.92,2.0,,1.81
5203,Sergio Busquets i Burgos,0,267597,217,Barcelona,2014/2015,2025-12-13T18:47:20.231103,44,51.0,147.37,26.46,0.0,40.0,0.9,9.0,6.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,5.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.18,60.53,45.14,368.66,21.0,24.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,59.0,,0.0,2.0,0.0,3.0,0.0,4.0,,2.0,0.0,0.0,0.0,,22.0,5.0,8.0,0.08,1.0,0.0,,0.6
5216,Andrés Iniesta Luján,1,267597,217,Barcelona,2014/2015,2025-12-13T18:47:21.105853,44,62.0,379.75,21.8,1.0,69.0,0.9,25.0,43.0,2.0,0.13,9.0,5.0,176.23,1.0,3.0,2.0,3.0,3.0,1.0,12.0,6.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,76.75,23.83,241.04,29.0,45.0,1.0,12.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,123.0,1.0,0.0,0.0,2.0,10.0,9.0,1.0,0.5,1.0,0.0,0.0,0.0,,75.0,9.0,18.0,0.13,1.0,3.0,0.13,1.61
5503,Lionel Andrés Messi Cuccittini,4,267597,217,Barcelona,2014/2015,2025-12-13T18:47:21.966601,44,73.0,450.46,21.05,5.0,78.0,0.86,23.0,54.0,4.0,0.12,23.0,12.0,456.49,4.0,3.0,2.0,14.0,5.0,0.9,8.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,81.34,55.42,317.45,42.0,61.0,0.92,16.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,188.0,1.0,0.0,0.0,7.0,43.0,13.0,2.0,0.67,2.0,0.0,0.0,0.0,,94.0,17.0,36.0,0.12,0.92,2.0,0.24,2.69
6998,Rafael Alcântara do Nascimento,1,267597,217,Barcelona,2014/2015,2025-12-13T18:47:22.829221,44,67.0,297.57,23.19,1.0,56.0,0.95,3.0,17.0,1.0,0.07,9.0,3.0,109.28,2.0,2.0,0.0,2.0,3.0,1.0,21.0,7.0,1.0,2.0,1.0,11.0,0.0,3.0,0.0,0.0,0.14,72.37,49.87,304.93,19.0,34.0,1.0,6.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,128.0,,1.0,2.0,1.0,21.0,2.0,1.0,,1.0,0.0,1.0,3.0,0.67,60.0,5.0,16.0,0.07,1.0,3.0,0.02,1.22
3958,Pedro Eliezer Rodríguez Ledesma,5,70264,217,Barcelona,2014/2015,2025-12-13T18:47:23.890179,45,53.0,238.6,22.88,2.0,47.0,0.79,7.0,23.0,0.0,0.36,7.0,5.0,120.46,1.0,3.0,0.0,4.0,6.0,1.0,8.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.12,82.08,19.48,173.15,9.0,55.0,1.0,8.0,0.0,8.0,0.0,1.0,3.0,0.0,1.0,83.0,1.0,0.0,0.0,2.0,6.0,7.0,0.0,,0.0,0.0,0.0,1.0,,56.0,2.0,16.0,0.2,1.0,3.0,,0.99
5203,Sergio Busquets i Burgos,0,70264,217,Barcelona,2014/2015,2025-12-13T18:47:24.885886,45,80.0,415.65,24.25,2.0,96.0,0.96,23.0,25.0,1.0,0.29,4.0,3.0,58.72,2.0,0.0,1.0,1.0,0.0,1.0,13.0,6.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.15,63.76,46.25,250.49,65.0,75.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,142.0,,0.0,1.0,4.0,14.0,0.0,1.0,,0.0,0.0,0.0,2.0,,79.0,20.0,27.0,0.23,1.0,0.0,0.03,1.01
5470,Ivan Rakitić,1,70264,217,Barcelona,2014/2015,2025-12-13T18:47:25.877511,45,49.0,222.1,21.34,1.0,42.0,0.88,11.0,17.0,0.0,0.26,1.0,0.0,12.39,2.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.17,67.86,57.87,151.05,18.0,41.0,1.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,85.0,,0.0,3.0,4.0,18.0,3.0,0.0,,2.0,0.0,0.0,2.0,,50.0,8.0,20.0,0.25,1.0,1.0,,0.41
5503,Lionel Andrés Messi Cuccittini,4,70264,217,Barcelona,2014/2015,2025-12-13T18:47:26.871619,45,65.0,347.14,24.03,6.0,59.0,0.75,18.0,33.0,2.0,0.49,12.0,8.0,227.45,10.0,7.0,3.0,9.0,7.0,0.92,6.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,80.55,48.45,254.99,49.0,126.0,0.95,7.0,0.0,9.0,0.0,0.0,6.0,0.0,2.0,167.0,,0.0,0.0,2.0,62.0,9.0,0.0,,0.0,0.0,0.0,0.0,,84.0,18.0,41.0,0.12,0.95,5.0,0.07,1.31
20131,Xavier Hernández Creus,1,70264,217,Barcelona,2014/2015,2025-12-13T18:47:27.861400,45,79.0,548.57,21.77,5.0,103.0,0.86,25.0,37.0,1.0,0.36,10.0,7.0,133.57,1.0,5.0,1.0,1.0,2.0,0.96,7.0,7.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.43,69.89,38.95,228.39,75.0,113.0,0.96,9.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,171.0,0.67,0.0,0.0,4.0,39.0,9.0,1.0,,1.0,0.0,0.0,1.0,1.0,106.0,28.0,40.0,0.04,0.96,3.0,0.05,1.25
3958,Pedro Eliezer Rodríguez Ledesma,5,70273,217,Barcelona,2014/2015,2025-12-13T18:47:29.071763,49,47.0,122.35,28.93,2.0,27.0,0.74,7.0,15.0,1.0,0.07,8.0,6.0,158.12,2.0,0.0,1.0,3.0,3.0,1.0,18.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,72.44,38.27,491.62,26.0,20.0,1.0,9.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,71.0,,0.0,0.0,3.0,16.0,5.0,0.0,,0.0,0.0,0.0,0.0,,38.0,7.0,10.0,0.3,1.0,0.0,0.03,0.7
5203,Sergio Busquets i Burgos,0,70273,217,Barcelona,2014/2015,2025-12-13T18:47:29.906409,49,72.0,322.54,24.56,0.0,72.0,0.88,24.0,19.0,0.0,0.19,2.0,0.0,23.98,1.0,0.0,1.0,0.0,0.0,1.0,23.0,6.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.13,58.61,43.17,352.17,39.0,55.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,84.0,,0.0,0.0,5.0,7.0,0.0,0.0,,4.0,0.0,0.0,4.0,0.25,58.0,10.0,18.0,0.11,1.0,0.0,,1.1
5216,Andrés Iniesta Luján,1,70273,217,Barcelona,2014/2015,2025-12-13T18:47:30.739930,49,66.0,332.66,28.68,1.0,77.0,0.96,21.0,20.0,1.0,0.23,10.0,5.0,200.95,4.0,5.0,3.0,4.0,3.0,1.0,8.0,7.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.38,64.83,25.64,231.33,31.0,75.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,118.0,,0.0,0.0,4.0,12.0,3.0,3.0,,3.0,0.0,0.0,3.0,0.33,73.0,8.0,18.0,0.1,1.0,1.0,0.07,1.38
5470,Ivan Rakitić,1,70273,217,Barcelona,2014/2015,2025-12-13T18:47:31.570944,49,87.0,349.22,27.32,1.0,87.0,0.75,26.0,36.0,2.0,0.17,5.0,2.0,73.73,0.0,2.0,2.0,2.0,2.0,1.0,18.0,3.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.17,69.58,61.48,212.28,20.0,49.0,1.0,15.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,132.0,0.25,1.0,0.0,9.0,6.0,6.0,5.0,0.33,1.0,0.0,0.0,4.0,0.25,76.0,5.0,11.0,0.07,1.0,2.0,0.14,1.31
6616,Munir El Haddadi Mohamed,4,70273,217,Barcelona,2014/2015,2025-12-13T18:47:32.400418,49,54.0,167.28,22.24,3.0,29.0,0.69,6.0,14.0,1.0,0.14,6.0,3.0,91.19,3.0,6.0,3.0,4.0,4.0,1.0,12.0,4.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,79.29,47.89,560.1,16.0,34.0,1.0,8.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,82.0,,0.0,0.0,8.0,17.0,5.0,1.0,0.5,2.0,0.0,0.0,2.0,0.5,47.0,6.0,12.0,0.12,1.0,3.0,0.06,1.39
4320,Neymar da Silva Santos Junior,5,70303,217,Barcelona,2014/2015,2025-12-13T18:47:33.415462,54,68.0,329.5,18.76,2.0,48.0,0.69,3.0,23.0,3.0,0.29,12.0,6.0,293.01,4.0,2.0,1.0,9.0,4.0,1.0,13.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.15,78.45,16.7,195.08,20.0,67.0,1.0,13.0,0.0,6.0,0.0,4.0,6.0,0.0,0.0,126.0,,0.0,0.0,9.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,70.0,6.0,17.0,0.16,1.0,3.0,0.21,2.48
5203,Sergio Busquets i Burgos,0,70303,217,Barcelona,2014/2015,2025-12-13T18:47:34.257905,54,70.0,306.27,28.41,0.0,79.0,0.92,17.0,9.0,0.0,0.13,3.0,2.0,43.66,0.0,0.0,0.0,0.0,0.0,1.0,21.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05,54.62,41.3,297.06,73.0,40.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,135.0,,0.0,0.0,4.0,15.0,0.0,1.0,,3.0,0.0,0.0,2.0,,65.0,22.0,15.0,0.13,1.0,0.0,,1.46
5216,Andrés Iniesta Luján,1,70303,217,Barcelona,2014/2015,2025-12-13T18:47:35.101610,54,61.0,379.61,20.23,2.0,63.0,0.89,20.0,19.0,1.0,0.24,11.0,6.0,211.68,3.0,3.0,1.0,3.0,1.0,1.0,26.0,4.0,0.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,0.12,61.56,27.86,305.57,18.0,58.0,1.0,6.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,130.0,,1.0,0.0,6.0,6.0,4.0,0.0,,1.0,0.0,0.0,4.0,0.5,63.0,4.0,19.0,0.08,1.0,2.0,0.05,1.48
5470,Ivan Rakitić,1,70303,217,Barcelona,2014/2015,2025-12-13T18:47:35.944124,54,58.0,226.56,24.1,1.0,52.0,0.73,12.0,24.0,1.0,0.1,4.0,1.0,50.47,1.0,1.0,0.0,1.0,1.0,1.0,15.0,4.0,1.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.2,68.42,52.97,275.32,31.0,26.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,86.0,,0.0,2.0,6.0,19.0,6.0,0.0,,3.0,0.0,0.0,3.0,0.67,42.0,8.0,4.0,0.13,1.0,0.0,0.05,1.71
5503,Lionel Andrés Messi Cuccittini,4,70303,217,Barcelona,2014/2015,2025-12-13T18:47:36.785230,54,60.0,362.3,24.34,2.0,62.0,0.81,19.0,35.0,1.0,0.21,18.0,15.0,342.2,13.0,8.0,0.0,13.0,11.0,0.98,8.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12,80.18,61.28,178.14,25.0,90.0,0.98,15.0,0.0,11.0,0.0,3.0,5.0,1.0,2.0,154.0,,0.0,0.0,6.0,16.0,9.0,1.0,0.25,0.0,0.0,0.0,0.0,,78.0,7.0,18.0,0.1,0.98,5.0,0.05,2.49
